Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
17.717198133468628	0	-132.85103	33.967052	-47.19226	-252.54636	151.0	0.0	-0.8798082	-0.8798082	-0.8798082	-0.8798082	30049	30049
33.92069149017334	1	-98.246346	39.47142	14.860592	-212.0076	151.0	0.0	-0.650638	-0.650638	-0.650638	-0.650638	30049	60098
49.91203474998474	2	-99.36862	36.525417	12.562662	-213.52577	151.0	0.0	-0.6580703	-0.6580703	-0.6580703	-0.6580703	30049	90147
65.9722228050232	3	-84.010956	38.347908	32.65467	-206.09746	151.0	0.0	-0.55636394	-0.55636394	-0.55636394	-0.55636394	30049	120196
81.96472263336182	4	-77.88611	35.538643	15.757355	-210.45193	151.0	0.0	-0.51580197	-0.51580197	-0.51580197	-0.51580197	30049	150245
97.9743504524231	5	-68.195244	29.583748	-0.5438242	-143.45546	151.0	0.0	-0.45162413	-0.45162413	-0.45162413	-0.45162413	30049	180294
113.93989968299866	6	-57.986187	29.432232	34.474697	-150.69637	151.0	0.0	-0.38401452	-0.38401452	-0.38401452	-0.38401452	30049	210343
129.958176612854	7	-56.887623	26.73453	9.87652	-139.27528	151.0	0.0	-0.3767392	-0.3767392	-0.3767392	-0.3767392	30049	240392
146.07556223869324	8	-54.323055	24.95324	14.985548	-149.27977	151.0	0.0	-0.35975534	-0.35975534	-0.35975534	-0.35975534	30049	270441
162.17828178405762	9	-51.177868	23.405718	9.410653	-150.19852	151.0	0.0	-0.33892623	-0.33892623	-0.33892623	-0.33892623	30049	300490
178.250226020813	10	-52.397163	26.637152	9.945187	-146.78337	151.0	0.0	-0.34700108	-0.34700108	-0.34700108	-0.34700108	30049	330539
194.22261953353882	11	-47.891056	24.672411	37.329514	-123.842125	151.0	0.0	-0.31715932	-0.31715932	-0.31715932	-0.31715932	30049	360588
210.2669689655304	12	-41.338284	23.977777	14.4269085	-114.75438	151.0	0.0	-0.2737635	-0.2737635	-0.2737635	-0.2737635	30049	390637
226.25840306282043	13	-37.046494	20.549747	34.76567	-104.92421	151.0	0.0	-0.24534099	-0.24534099	-0.24534099	-0.24534099	30049	420686
242.37028884887695	14	-35.399166	21.165253	42.862892	-114.03599	151.0	0.0	-0.23443156	-0.23443156	-0.23443156	-0.23443156	30049	450735
258.34522700309753	15	-34.89605	22.348091	10.475643	-101.48357	151.0	0.0	-0.23109965	-0.23109965	-0.23109965	-0.23109965	30049	480784
274.3739137649536	16	-31.499289	21.030426	43.943806	-93.98401	151.0	0.0	-0.20860457	-0.20860457	-0.20860457	-0.20860457	30049	510833
290.48518109321594	17	-29.364822	23.449772	23.229252	-121.82176	151.0	0.0	-0.19446902	-0.19446902	-0.19446902	-0.19446902	30049	540882
306.4483780860901	18	-30.554575	19.272947	36.048115	-96.13133	151.0	0.0	-0.2023482	-0.2023482	-0.2023482	-0.2023482	30049	570931
322.4587857723236	19	-22.581968	18.318943	42.13525	-71.763306	151.0	0.0	-0.14954945	-0.14954945	-0.14954945	-0.14954945	30049	600980
338.4602828025818	20	-21.906414	17.65988	31.02153	-82.756485	151.0	0.0	-0.14507559	-0.14507559	-0.14507559	-0.14507559	30049	631029
354.58447766304016	21	-19.659487	17.337934	37.047924	-71.900795	151.0	0.0	-0.13019527	-0.13019527	-0.13019527	-0.13019527	30049	661078
370.6337606906891	22	-18.053728	13.96599	20.010082	-63.8389	151.0	0.0	-0.11956112	-0.11956112	-0.11956112	-0.11956112	30049	691127
